	PC1	PC2
ENSG00000108950	-0.0144336593202679	-0.00332401799927282
ENSG00000109063	-0.0190765744706072	-0.00317984792757737
ENSG00000109089	0.00797174395692762	0.00306663029273959
ENSG00000109133	0.00747030608084361	0.00142306875465969
ENSG00000109189	0.0072024173062062	0.00379183817549191
ENSG00000109255	-0.0151417152488463	-0.0026565671312273
ENSG00000109339	-0.0142856274376674	-0.00346356066045565
ENSG00000109436	0.00950298231097237	-0.000493039083006319
ENSG00000109472	-0.0173239036898672	-0.000599521196843795
ENSG00000109610	-0.00349172440856645	-0.000941003046514217
ENSG00000109667	-0.0100791359615474	-0.00319633475559578
ENSG00000109685	0.00721363412738676	-0.00256746538422309
ENSG00000109762	0.00792319106887908	0.000996155475371199
ENSG00000109805	0.0090625692093633	0.00415460419983838
ENSG00000109819	-0.00746629907345478	-0.001426845971193
ENSG00000109846	-0.00270712325656414	0.00784248550867876
ENSG00000109854	0.00834119752892253	0.0111833371903776
ENSG00000109906	-0.00729840941819158	-0.00158510761638009
ENSG00000109911	-0.00734569236853674	0.00692443710995973
ENSG00000109929	0.00744419372573064	0.0099126569611902
ENSG00000110077	-0.0140746839545661	-0.00366240711484126
ENSG00000110079	-0.00689981288057029	-0.00196084573860643
ENSG00000110092	0.0102110243076462	0.0115369831666679
ENSG00000110172	0.00723018689584749	0.00164941776466208
ENSG00000110218	0.00962584113546212	-0.00060885229174165
ENSG00000110324	-0.00895280720042972	-0.00214182832858156
ENSG00000110395	0.0089877190642486	0.00210891856415407
ENSG00000110446	-0.0117766902063832	-0.00582861724045564
ENSG00000110492	-0.00682950235267911	-0.00202712415105886
ENSG00000110497	-0.00546289704980037	-0.00119911506683419
ENSG00000110660	0.0119859162721271	0.00139890305267396
ENSG00000110777	-0.00284125725299089	-0.000496046033936728
ENSG00000110799	-0.0145730533273851	-0.00319261785516625
ENSG00000110876	-0.0126410527895717	-0.00501382347463896
ENSG00000110900	-0.00259764954412498	0.00033243815484011
ENSG00000110934	-0.00181620932445999	-0.000404188616986053
ENSG00000111057	-0.0106629826516011	-0.000529726736993693
ENSG00000111058	-0.00956852670969549	-0.00156141864010241
ENSG00000111181	-0.0088453182311302	-0.00224315310105868
ENSG00000111215	-0.00881367974923072	-0.0107379505261999
ENSG00000111252	0.0103090658677248	-0.00125289596430074
ENSG00000111319	-0.0125825552737604	-0.00506896631877158
ENSG00000111335	-0.00412906294060526	0.0007179075386263
ENSG00000111341	-0.019199659448364	-0.00729630819643353
ENSG00000111348	-0.0161239421735871	-0.00173066821974978
ENSG00000111371	-0.0117011900262435	-0.00166730103127988
ENSG00000111412	0.00748737101604163	-0.00282550421501941
ENSG00000111490	-0.0183017253273197	0.000322225058457993
ENSG00000111530	0.00712893213374001	-0.00248762081700335
ENSG00000111679	-0.0171158224496947	-0.000795669550062114
ENSG00000111728	-0.00823833947662744	-0.00281532329302566
ENSG00000111788	-0.00642424738497193	-0.000292895529919359
ENSG00000111863	-0.00793576057652829	-0.000984306794422763
ENSG00000111875	0.0101742650636693	0.00522290437669534
ENSG00000111907	-0.0115590634082114	0.000314966252215899
ENSG00000111981	-0.0128816668813396	-0.00478700793940726
ENSG00000112029	0.00717323840226968	-0.00252938624286365
